date,EEM,EFA,IWM,QQQ,SPY,TLT,VNQ,XLE,XLK,XLV
2017-06-27,33.971920013427734,50.67755889892578,125.09886169433594,130.43556213378906,210.8609161376953,99.84040832519531,60.22351837158203,22.188724517822266,25.262344360351562,69.04134368896484
2017-06-28,34.23444366455078,51.12031936645508,127.01332092285156,132.31607055664062,212.74819946289062,99.50999450683594,60.3669319152832,22.3098087310791,25.57880401611328,69.40535736083984
2017-06-29,33.79963302612305,50.615413665771484,126.26183319091797,130.019775390625,210.87840270996094,98.67597961425781,59.6785774230957,22.358238220214844,25.120155334472656,68.77267456054688
2017-06-30,33.95551300048828,50.646488189697266,126.06502532958984,130.0670623779297,211.27154541015625,98.4477767944336,59.6785774230957,22.45856285095215,25.09722328186035,68.67731475830078
2017-07-03,34.152408599853516,50.584354400634766,127.12065887451172,128.69674682617188,211.62979125976562,98.13082122802734,60.43864822387695,22.8909912109375,24.922941207885742,68.79865264892578
2017-07-05,34.08677673339844,50.584354400634766,126.66439056396484,129.96307373046875,212.11915588378906,98.15447235107422,59.58537673950195,22.42742919921875,25.170604705810547,69.20600128173828
2017-07-06,33.676578521728516,50.35907745361328,125.01029205322266,128.791259765625,210.17941284179688,97.34230041503906,58.46681594848633,22.178354263305664,24.9412841796875,68.31327819824219
2017-07-07,33.74221420288086,50.366844177246094,126.22325897216797,130.18045043945312,211.54241943359375,96.7588882446289,58.79664611816406,22.143756866455078,25.2302303314209,68.65998077392578
2017-07-10,34.06216812133789,50.49112319946289,125.67522430419922,131.03089904785156,211.76956176757812,96.90087127685547,58.25885772705078,22.216402053833008,25.413694381713867,68.52997589111328
2017-07-11,34.341094970703125,50.60764694213867,126.04356384277344,131.39944458007812,211.61233520507812,97.06641387939453,58.1943473815918,22.337482452392578,25.468730926513672,68.45198059082031
2017-07-12,35.00559997558594,51.01156997680664,127.0139389038086,132.9586944580078,213.2025146484375,97.73661804199219,58.91138458251953,22.39975357055664,25.79895782470703,68.92000579833984
2017-07-13,35.17787551879883,51.1591682434082,127.12171936035156,133.25155639648438,213.56077575683594,97.1216049194336,59.00459289550781,22.489704132080078,25.849411010742188,68.98066711425781
2017-07-14,35.62087631225586,51.5164909362793,127.33729553222656,134.30050659179688,214.55686950683594,97.23983764648438,59.57105255126953,22.62461280822754,26.0787353515625,69.44869232177734
2017-07-17,35.45681381225586,51.41550827026367,127.63382720947266,134.36669921875,214.5306396484375,97.50792694091797,60.05143356323242,22.596940994262695,26.083322525024414,69.19731903076172
2017-07-18,35.56344985961914,51.46211242675781,127.3014144897461,135.26443481445312,214.64422607421875,98.35942840576172,59.92237854003906,22.489704132080078,26.20256996154785,69.24934387207031
2017-07-19,35.85879135131836,51.6873779296875,128.56822204589844,136.0581817626953,215.80633544921875,98.39888000488281,60.37409973144531,22.81834602355957,26.335569381713867,69.81269073486328
2017-07-20,35.817771911621094,51.8971061706543,128.65805053710938,136.2377166748047,215.9023895263672,98.68274688720703,60.094451904296875,22.74915885925293,26.390607833862305,70.27205657958984
2017-07-21,35.79316711425781,51.69515609741211,128.07408142089844,136.18104553222656,215.7101593017578,99.1005859375,60.05143356323242,22.524295806884766,26.35850715637207,70.19404602050781
2017-07-24,35.899810791015625,51.555335998535156,128.25372314453125,136.8047637939453,215.6577911376953,98.71427917480469,59.93669128417969,22.4827823638916,26.42272186279297,70.16803741455078
2017-07-25,35.809566497802734,51.62522888183594,129.4217071533203,136.4551239013672,216.18199157714844,97.42908477783203,60.01558303833008,22.766447067260742,26.37226104736328,69.66534423828125
2017-07-26,36.10490417480469,51.9437255859375,128.70301818847656,136.89926147460938,216.1907501220703,97.58678436279297,60.43147277832031,22.79067039489746,26.473167419433594,69.43135833740234
2017-07-27,35.908016204833984,51.827205657958984,127.88539123535156,136.039306640625,215.9897918701172,97.10582733154297,60.503173828125,23.022451400756836,26.37226104736328,68.95465850830078
2017-07-28,35.89160919189453,51.88157653808594,127.54401397705078,135.92587280273438,215.7364044189453,97.68138122558594,60.33826446533203,22.994773864746094,26.34475326538086,69.30136108398438
2017-07-31,35.93262481689453,51.990325927734375,127.1396484375,135.34950256347656,215.6140899658203,97.79964447021484,60.417118072509766,23.046663284301758,26.216331481933594,69.24067687988281
2017-08-01,36.039268493652344,52.27774429321289,127.38231658935547,135.6613006591797,216.09466552734375,98.4863052368164,60.68960952758789,23.04320526123047,26.349334716796875,69.08466339111328
2017-08-02,36.072086334228516,52.30104064941406,125.98963928222656,136.02989196777344,216.19952392578125,98.54161834716797,60.13750076293945,22.95671844482422,26.42272186279297,68.9286880493164
2017-08-03,35.92442321777344,52.33211135864258,125.36077117919922,135.5006561279297,215.78012084960938,99.56092071533203,60.01558303833008,22.634994506835938,26.363096237182617,69.04134368896484
2017-08-04,36.05568313598633,52.40201950073242,125.97166442871094,135.74632263183594,216.1732635498047,98.71546936035156,60.21636962890625,22.707637786865234,26.42272186279297,68.88533020019531
2017-08-07,36.30180740356445,52.425331115722656,126.1783218383789,136.60629272460938,216.57522583007812,98.82608795166016,60.15180969238281,22.534669876098633,26.58324432373047,69.03265380859375
2017-08-08,36.30999755859375,52.14569091796875,125.78299713134766,136.3700714111328,216.0421905517578,98.47051239013672,59.865020751953125,22.4827823638916,26.54655647277832,68.71198272705078
2017-08-09,35.98185348510742,52.060237884521484,124.6959228515625,136.1904754638672,216.0334930419922,99.0078125,59.66423416137695,22.503536224365234,26.532791137695312,68.78996276855469
2017-08-10,35.12865447998047,51.322288513183594,122.43180847167969,133.27052307128906,212.98411560058594,99.85330200195312,59.23401641845703,22.26483917236328,26.009929656982422,67.93193817138672
2017-08-11,35.210693359375,51.22907638549805,122.6114730834961,134.28163146972656,213.2986297607422,99.90071105957031,58.86833953857422,22.11954116821289,26.188800811767578,68.12262725830078
2017-08-14,35.57166290283203,51.60193634033203,124.4713134765625,136.0109405517578,215.4131317138672,99.38713073730469,59.85065460205078,22.053813934326172,26.606176376342773,68.5820083618164
2017-08-15,35.6126708984375,51.56309509277344,123.44706726074219,136.10546875,215.38690185546875,98.96829223632812,59.6713981628418,21.970781326293945,26.647459030151367,68.5820083618164
2017-08-16,35.98185348510742,51.85828399658203,123.48299407958984,136.3416748046875,215.76263427734375,99.3317642211914,59.90801239013672,21.759761810302734,26.72542381286621,68.77267456054688
2017-08-17,35.522430419921875,51.27568435668945,121.22785186767578,133.55398559570312,212.39869689941406,100.07455444335938,59.535186767578125,21.451871871948242,26.20256996154785,67.91464233398438
2017-08-18,35.82598114013672,51.41550827026367,121.2188949584961,133.45950317382812,212.0666961669922,100.05082702636719,58.932884216308594,21.559112548828125,26.1750545501709,67.60260772705078
2017-08-21,35.95724105834961,51.399967193603516,121.13805389404297,133.28939819335938,212.23268127441406,100.29579162597656,59.56385040283203,21.448410034179688,26.165874481201172,67.90596008300781
2017-08-22,36.35922622680664,51.648536682128906,122.44976806640625,135.32113647460938,214.45201110839844,99.90863800048828,59.39179229736328,21.590248107910156,26.55573081970215,68.72933197021484
2017-08-23,36.53150177001953,51.656307220458984,122.25211334228516,134.83917236328125,213.68309020996094,100.58816528320312,60.001243591308594,21.683652877807617,26.49151611328125,68.20928955078125
2017-08-24,36.646358489990234,51.539791107177734,122.62946319580078,134.44227600097656,213.18505859375,100.21675872802734,59.81482696533203,21.697490692138672,26.46858024597168,68.40865325927734
2017-08-25,36.85966110229492,51.85050582885742,122.9798583984375,134.15875244140625,213.68309020996094,100.60397338867188,60.10163116455078,21.794355392456055,26.4639949798584,68.42597961425781
2017-08-28,36.728397369384766,51.85050582885742,123.5009994506836,134.57455444335938,213.69186401367188,100.5407485961914,59.64274215698242,21.697490692138672,26.514453887939453,68.78996276855469
2017-08-29,36.66276550292969,51.640777587890625,123.52789306640625,135.10379028320312,213.93650817871094,100.8647232055664,59.57818603515625,21.669816970825195,26.629108428955078,68.92000579833984
2017-08-30,36.72018814086914,51.570865631103516,124.3185806274414,136.6913299560547,214.95004272460938,100.83313751220703,59.91518783569336,21.680194854736328,26.821746826171875,69.27531433105469
2017-08-31,36.77761459350586,51.9670295715332,125.54044342041016,138.15606689453125,216.24319458007812,101.13336944580078,60.25938415527344,21.783977508544922,26.982271194458008,70.45406341552734
2017-09-01,37.04834747314453,52.03694534301758,126.25025939941406,137.96705627441406,216.5489959716797,100.35977172851562,60.467323303222656,21.9950008392334,26.959335327148438,70.40206146240234
2017-09-05,36.5643196105957,51.6873779296875,125.03730010986328,136.72914123535156,214.9937286376953,101.9512710571289,60.302391052246094,22.116085052490234,26.72084617614746,70.09870147705078
2017-09-06,36.8022346496582,52.005859375,125.2978744506836,137.1449432373047,215.72767639160156,101.32576751708984,60.46014404296875,22.475858688354492,26.743770599365234,70.43671417236328
2017-09-07,37.07295227050781,52.4330940246582,124.9834213256836,137.46620178222656,215.7014923095703,102.36300659179688,60.84735107421875,22.517372131347656,26.835500717163086,71.2167739868164
2017-09-08,36.826839447021484,52.440860748291016,125.08222961425781,136.2755889892578,215.44805908203125,102.14129638671875,60.897544860839844,22.27867317199707,26.6153507232666,71.53742980957031
2017-09-11,37.319068908691406,52.852569580078125,126.39393615722656,137.8441925048828,217.74603271484375,100.92195892333984,61.45683670043945,22.489704132080078,26.991439819335938,72.09211730957031
2017-09-12,37.27804183959961,53.015689849853516,127.16667938232422,138.17494201660156,218.47996520996094,100.39144897460938,60.73263931274414,22.62807846069336,27.055654525756836,72.24811553955078
2017-09-13,37.0811653137207,52.728271484375,127.54401397705078,138.36399841308594,218.58480834960938,99.99552917480469,60.57488250732422,22.911746978759766,27.018959045410156,71.97944641113281
2017-09-14,37.179603576660156,52.821495056152344,127.42718505859375,137.5512237548828,218.5149383544922,100.40731811523438,61.07681655883789,23.022451400756836,26.927228927612305,72.0748062133789
2017-09-15,37.401100158691406,52.868099212646484,127.94823455810547,138.0237274169922,218.80908203125,100.4468765258789,61.191524505615234,23.076772689819336,27.03723907470703,71.84426879882812
