month,AAPL,AMZN,CAT,JNJ,JPM,KO,MSFT,NVDA,V,XOM,EEM,EFA,IWM,QQQ,SPY,TLT,VNQ,XLE,XLK,XLV
2017-06-01,0.032903518003787546,0.032776478015396564,0.022492887697472756,0.010223636484820123,0.026316370395303674,0.00355006392127885,0.018197459924881046,0.13497252954359745,0.02476916365316415,-0.016937471613838097,0.020833240324841497,0.013620277504994562,0.018067774822255783,0.01777648381091972,0.013913388223808623,0.0037503794026159014,0.006467476058163404,-0.00018580826296390226,0.019659336768791728,0.003788377307699596
2017-07-01,0.03531418100437915,0.031281396991343954,0.017620428812531307,0.008808255899911023,0.04180646030143536,0.00048775510837831965,0.020423428309829413,0.1208963943770145,0.023986500200500492,-0.01439920974792878,0.017380483103494028,0.02237831450640586,0.021534180721473374,0.01984793351162786,0.011136827212433125,-0.0009880342392551604,0.0037890618961284725,-0.0019023205466517173,0.021230157237587744,0.009452400219200298
2017-08-01,0.025528959886879,0.02322546675812413,0.016859371073876386,0.012834265331428223,0.03647647709882838,0.005691956360594205,0.018946889345781225,0.11519849829570775,0.025427447307321858,-0.006163372445817151,0.01788221631260544,0.017286664248514785,0.014272386664705544,0.0187840208297394,0.013578639049857084,-0.0034443904582289915,0.0019529749439176317,-0.014159961129696958,0.019083606371030286,0.00844883771670158
2017-09-01,0.032193358878372526,0.019137845191702273,0.025430141135963747,0.024633492377819973,0.02978379976790718,0.0059696381005805875,0.017693872867695734,0.10987082307894469,0.02547358801409315,-0.007653851091133274,0.019184303900205577,0.01601643930299381,0.012731521484906957,0.01793894374630508,0.013495238932034146,-0.004118655943461878,0.00526163994687481,-0.004434799090835134,0.020567460147587546,0.010847737866515663
2017-10-01,0.0336017987615483,0.009636681675819566,0.02613266993523027,0.014404540417472873,0.03499411627022238,0.006411414792210929,0.020676188905072283,0.08821997618741186,0.022917327565214182,5.8852552608716895e-05,0.017143077087728394,0.01632187481216293,0.01750444703690869,0.015230218454632584,0.013753017659083273,-0.0038238633168112355,0.006826242901740308,0.001003227342376279,0.01965090570602762,0.014232966819706453
2017-11-01,0.03254802332676389,0.028042254194202313,0.04033028495667178,0.028065838599588482,0.03785762941066566,0.009940838899503668,0.024907626816231147,0.09084846150538631,0.028154055377007773,0.006121546321883022,0.020585971895005016,0.019184256442837055,0.020271180645201302,0.020552067937734633,0.014880602945691403,0.00045826532257797693,0.010967282861297003,0.00272976262624409,0.025191334613055977,0.019877783629836342
2017-12-01,0.026219387783508488,0.03784786313924579,0.03254299762922208,0.030044485320910065,0.027805891829154994,0.012286160620338294,0.018840391865446286,0.07313822714590627,0.036154030521738996,-0.0016761096681175878,0.022756047044288297,0.020991561884906498,0.014484272763114724,0.023078276534477724,0.015642781791331616,0.00839636066742825,0.014575210790848937,-0.003245803867607646,0.02636438608043632,0.022369073834712497
2018-01-01,0.031643596265500146,0.038896179620534495,0.04535574168370698,0.030484816713604784,0.01919540416845767,0.011425552249255804,0.02988864944213607,0.05815280399852465,0.03950927923746671,-0.011716133646415971,0.02770472401191946,0.019716304592030044,0.012559386931142369,0.023424600217684773,0.013489203948334843,0.013610332819098262,0.015487986395850788,0.00037493781328256547,0.024819232353560303,0.022550320004549387
2018-02-01,0.021889342923667808,0.05080369462918353,0.04341140674584261,0.023917079578672527,0.025924040913286046,0.012883893143589635,0.03685445639001284,0.07982359914164086,0.033694329136275784,0.001821433996685379,0.02841687180547239,0.021001075571982983,0.01453329564822273,0.02406008999947985,0.018938927196456137,0.007790237637207693,0.006461153713748525,0.0033149385877260513,0.027964730616141204,0.02516879422636755
2018-03-01,0.04192308304165887,0.05237827239684784,0.03889983151171836,0.008887708692153676,0.016797263947159684,0.0046793627271504495,0.03673358994584998,0.09352339239966974,0.02951794809117648,-0.023827015241072724,0.021977516680802923,0.015892057933146884,0.006245304504955217,0.01297029105135142,0.012001676265804185,0.003992416408299395,-0.006770081421622949,-0.006612521689304464,0.02236136384968297,0.014431750914133647
2018-04-01,0.034215651654259674,0.0439310865500446,0.038369170350677634,0.0016461428817566505,0.008062330742041624,0.00346590357722879,0.03284372712170468,0.09036165866250725,0.02567100567830574,-0.015883292011749553,0.019283992835065156,0.007829459091467636,0.0073905751290593985,0.007422477911789996,0.008650579813583715,0.006222023247363516,-0.0010780254511515283,-0.000272218005298199,0.016815139278501957,0.011216266046351196
2018-05-01,0.029125976023149067,0.04798813308561171,0.02925025208725778,-0.0004292482053460016,0.012507017735106978,0.0016111510689499275,0.03058545517688828,0.07183909380509343,0.03824336116754745,-0.013857658012327169,0.0162112686352817,0.003643157572907562,0.010188866924517268,0.0038353100149558957,0.008359121483780605,0.0028767895051314855,-0.00016185442044024893,0.01053266660480668,0.015488634758049555,0.008429445602778515
2018-06-01,0.03385804648246747,0.04453910421188082,0.030582694209739473,-0.009276940593221254,0.01804026460502058,-0.001036643647122684,0.03423278256616752,0.050240043906192,0.03541795123670336,-0.0044267965484161365,0.010694630610980143,0.0015736540683044748,0.016336177202038456,0.004989555079472274,0.00965425950654632,0.0027423910548724046,0.0038366713694910105,0.01634393619381476,0.016916006975146648,0.008038459003520682
2018-07-01,0.01720192478281952,0.05029547929041977,0.023381331498796374,-0.005184851415212871,0.006459971655889593,0.0028799191774065893,0.03983634008149732,0.06676961652776062,0.029535206500413774,-0.005120021192935262,0.006342484292373339,0.002026751587214313,0.014782915074889068,0.00973519809385331,0.006425715801867248,0.001200342350200463,0.0056162203230444106,0.017409183408844956,0.019514103670213705,0.00895137614118762
2018-08-01,0.02213406915096072,0.052798690379955396,0.021302891441577425,0.0045788777572480475,0.02062109080437608,0.00693072969577193,0.03851998306413785,0.04944673803351163,0.027178908706359688,-0.000399645653775065,0.004599706256554997,0.0036970275390826503,0.019531741550278685,0.013033744144146231,0.010794003213269418,0.0007987900832187809,0.005219508250675065,0.015533962132071037,0.018313122379687345,0.012925920615963572
2018-09-01,0.029759408655192388,0.0644065035688516,0.0140781230418714,0.009090867291486424,0.022485503829398,0.0026396900042356796,0.04232727051476422,0.034494528640394484,0.029413212192364487,0.0015232451849656378,-0.0004268277044851761,0.0027871418765514832,0.019853011577119703,0.015168766568785871,0.01262923629838756,-0.0008016991952812099,0.007532735735292969,0.01795685646855262,0.020488895150700372,0.011588456745269206
